암호화된요양기호,요양기관명,요양종별,시도명,시군구명,도로명주소,표시과목명,개설일자
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQxIyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz,365탁정형외과의원,의원,경기도,시흥시,"경기도 시흥시 서울대학로264번길 44-4, 에스프라자 501~506호 (배곧동)",정형외과,2023-02-14
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQ5IyQ2MiQyNjEyMjIjNjEjJDEjJDQjJDgz,365탄탄한의원,한의원,서울특별시,영등포구,"서울특별시 영등포구 문래로 79-4, 태양프라자 4층 (문래동3가)",한방,2021-05-10
JDQ4MTg4MSM1MSMkMSMkMCMkNzIkNTgxOTYxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjNDEjJDEjJDQjJDgz,365탑치과의원,치과의원,서울특별시,관악구,"서울특별시 관악구 남부순환로 2082-25, 3층 (남현동)",치과,2024-03-20
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQzIyQ2MiQzNjE0ODEjNjEjJDEjJDAjJDgz,365텐텐이비인후과의원,의원,부산광역시,강서구,"부산광역시 강서구 명지국제8로 233, 3층 (명지동)",이비인후과,2019-04-23
JDQ4MTAxMiM1MSMkMSMkMCMkMTMkNDgxOTYxIzIxIyQxIyQ5IyQ5MiQzNjEyMjIjNTEjJDEjJDYjJDgz,365통치한의원,한의원,부산광역시,강서구,"부산광역시 강서구 명지국제8로 229, 부산명지지구아이메디컬 3층 (명지동)",한방,2025-08-14
JDU4MTI3MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ5MiQyNjE0ODEjNzEjJDEjJDgjJDgz,365통치한의원,한의원,경기도,화성시,"경기도 화성시 동탄순환대로27길 30, 2층 일부호 (영천동)",한방,2025-12-15
JDU4MTI3MSM1MSMkMSMkMCMkMTMkMzgxNzAyIzUxIyQxIyQ1IyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,365팔팔한의원,한의원,경기도,김포시,"경기도 김포시 걸포2로 33, 3층 (걸포동)",한방,2021-06-03
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQ1IyQxMyQzNjE0ODEjNjEjJDEjJDAjJDgz,365팜프라자약국,약국,경기도,남양주시,"경기도 남양주시 진접읍 광릉내로 17-1, 나동 1층 일부호",해당사항없음,2021-06-30
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQyIyQxIyQwMCQzNjE4MzIjNjEjJDEjJDQjJDgz,365편안한 치과의원,치과의원,부산광역시,연제구,"부산광역시 연제구 중앙대로 1113, 진보빌딩 3층 (연산동)",치과,2023-01-06
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3OSQ0NjEwMDIjNzEjJDEjJDgjJDgz,365편한내과의원,의원,경기도,군포시,"경기도 군포시 군포역1길 10, 3층 (당동)",내과,2013-03-19
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ2MiQyNjE0ODEjODEjJDEjJDYjJDgz,365편한약국,약국,경기도,안산시 상록구,"경기도 안산시 상록구 샘골로 150, 동성빌딩 205호 (본오동)",해당사항없음,2018-04-09
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzIxIyQxIyQxIyQ4MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,365평생한의원,한의원,서울특별시,송파구,"서울특별시 송파구 오금로 500, 동양빌딩 3층 (거여동)",한방,2020-04-16
JDQ4MTYyMiM2MSMkMSMkNiMkMTMkNDgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,365평화한의원,한의원,전북특별자치도,전주시 완산구,"전북특별자치도 전주시 완산구 모악로 4689, 2층 201,202일부호 (평화동2가)",한방,2020-10-05
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQxIyQ1IyQwMyQyNjE4MzIjODEjJDEjJDYjJDgz,365포천시카고치과의원,치과의원,경기도,포천시,"경기도 포천시 소흘읍 호국로 689, 포천씨네파크 1-2층 106,107,207-212호",치과,2024-11-22
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjEwMDIjODEjJDEjJDIjJDgz,365프라자약국,약국,서울특별시,중랑구,서울특별시 중랑구 공릉로 63 (묵동),해당사항없음,2017-01-16
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQyIyQxIyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,365프렌즈내과의원,의원,경기도,성남시 수정구,"경기도 성남시 수정구 위례동로 147, 5층 505호 (창곡동, 위례건아타워)",내과,1992-06-01
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjODEjJDEjJDIjJDgz,365플란트치과의원,치과의원,인천광역시,부평구,"인천광역시 부평구 장제로 145, 신명스카이홈 404, 407호 (부평동)",치과,2021-12-20
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzMxIyQxIyQzIyQ4MiQyNjEyMjIjODEjJDEjJDIjJDgz,365플란트치과의원,치과의원,경기도,안양시 만안구,"경기도 안양시 만안구 안양로 307, 금상타워 4층 (안양동)",치과,2022-08-05
JDQ4MTYyMiM4MSMkMiMkOCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ2MiQ0NjE0ODEjNjEjJDEjJDQjJDgz,365플러스내과의원,의원,제주특별자치도,서귀포시,"제주특별자치도 서귀포시 일주동로 9159, 4층 (법환동)",내과,2024-07-19
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQyIyQ1IyQwMCQyNjEwMDIjODEjJDEjJDYjJDgz,365플러스내과의원,의원,경기도,하남시,"경기도 하남시 미사강변동로84번길 39, 2~5층 205~7 302 305~6 401~407 506~7호 (망월동)",내과,2019-04-23
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz,365플러스의원,의원,인천광역시,서구,"인천광역시 서구 이음3로 145, JK타워 305~307호 (당하동)",일반의,2017-11-01
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQyIyQxIyQwMCQzNjE4MzIjNDEjJDEjJDgjJDgz,365플러스이비인후과의원,의원,경기도,용인시 기흥구,"경기도 용인시 기흥구 죽전로 53, 404호 (보정동, 야후빌딩)",이비인후과,2005-03-07
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,365플러스치과의원,치과의원,경기도,하남시,"경기도 하남시 미사강변동로84번길 39, 에코타워 406일부, 407일부, 408~409호 (망월동)",치과,2019-06-14
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzUxIyQxIyQ1IyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz,365필요한의원,한의원,서울특별시,중랑구,"서울특별시 중랑구 망우로 198, 2층 (상봉동)",한방,2024-03-06
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxOTYxIzQxIyQxIyQ3IyQxMyQzNjE4MzIjNjEjJDEjJDQjJDgz,365하나로약국,약국,경상북도,구미시,"경상북도 구미시 산동읍 해마루공원로 345, 1층",해당사항없음,2025-04-21
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQxIyQwMyQyNjE4MzIjNDEjJDEjJDQjJDgz,365하나로약국,약국,경기도,수원시 권선구,"경기도 수원시 권선구 곡반정로 121, 1층 (곡반정동)",해당사항없음,2022-11-25
JDQ4MTYyMiM4MSMkMSMkNCMkNzIkMzgxMTkxIzIxIyQxIyQxIyQ4MiQyNjEyMjIjNjEjJDEjJDAjJDgz,365한결치과의원,치과의원,경상남도,진주시,"경상남도 진주시 범골로 56, 202,203,204호 (충무공동)",치과,2022-01-12
JDU4MTI3MSM1MSMkMiMkNCMkMDAkMzgxMzUxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz,365한결탑마취통증의학과의원,의원,경기도,용인시 처인구,"경기도 용인시 처인구 포곡읍 포곡로 121, 2,3층",마취통증의학과,2025-11-18
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQzIyQwMyQyNjE4MzIjNjEjJDEjJDQjJDgz,365한국신통의원,의원,서울특별시,광진구,"서울특별시 광진구 면목로 174, 2층 (중곡동)",일반의,2015-06-12
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQwMyQyNjE4MzIjNjEjJDEjJDQjJDgz,365한숲가정의학과의원,의원,경기도,용인시 처인구,"경기도 용인시 처인구 남사면 한숲로 45, 한숲스퀘어옐로우 4층 415호",가정의학과,2018-09-27
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxOTYxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz,365한의원,한의원,충청남도,당진시,"충청남도 당진시 북문길 1-12, 202~216호 (읍내동, 당진안신타워)",한방,2017-04-21
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjODEjJDEjJDIjJDgz,365한의원,한의원,인천광역시,계양구,"인천광역시 계양구 주부토로 537, 365한의원 2,4층 (계산동)",한방,2014-05-08
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ5OSQyNjEyMjIjNDEjJDEjJDQjJDgz,365항외과의원,의원,서울특별시,강북구,"서울특별시 강북구 도봉로 333, 8층 (수유동, 정우빌딩)",외과,2015-07-03
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzExIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,365해피약국,약국,경기도,시흥시,"경기도 시흥시 산현마을길 56, 청담빌딩 1동 1층 101호 (산현동)",해당사항없음,2022-09-19
JDQ4MTYyMiM2MSMkMSMkMiMkNzIkMzgxMzUxIzQxIyQxIyQ3IyQwMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,365핵심플러스치과의원,치과의원,대전광역시,서구,"대전광역시 서구 둔산중로 20, 나비家 아르누보팰리스 2층 201호 (탄방동)",치과,2024-10-08
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQxMyQyNjEwMDIjNjEjJDEjJDgjJDgz,365햇살약국,약국,부산광역시,연제구,부산광역시 연제구 연수로 96-1 (연산동),해당사항없음,2025-02-26
2026.1.1. 이후 폐업된 요양기관 등,365햇살약국,약국,인천광역시,계양구,"인천광역시 계양구 경명대로 1115, 인평프라자 106.107호 (계산동)",해당사항없음,2025-02-17
JDU4MTI3MSM1MSMkMSMkNCMkMDMkMzgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjNjEjJDEjJDQjJDgz,365햇살약국,약국,경기도,시흥시,"경기도 시흥시 황고개로 530, 107호 (장곡동)",해당사항없음,2022-05-09
JDQ4MTAxMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQwMyQyNjEwMDIjNDEjJDEjJDQjJDgz,365행복담은의원,의원,부산광역시,수영구,"부산광역시 수영구 황령대로489번길 24, 4층 (남천동)",일반의,2012-02-24
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzMxIyQxIyQ3IyQ5MiQ0NjE0ODEjODEjJDEjJDYjJDgz,365행복약국,약국,서울특별시,노원구,"서울특별시 노원구 한글비석로 57, 지하1층 (하계동, 세이브존)",해당사항없음,2016-02-01
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQyIyQzIyQwMCQyNjEwMDIjNTEjJDEjJDYjJDgz,365행복약국,약국,경기도,시흥시,"경기도 시흥시 마유로418번길 18, 108호 (정왕동, 정왕프라자)",해당사항없음,2017-09-12
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQxMyQ0NjE0ODEjNDEjJDEjJDgjJDgz,365행복약국,약국,인천광역시,남동구,"인천광역시 남동구 논고개로123번길 35, 칼리오페 1층 106호 (논현동)",해당사항없음,2020-04-03
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzUxIyQxIyQ1IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz,365향남플란트치과의원,치과의원,경기도,화성시,"경기도 화성시 향남읍 발안양감로 187, 302~304호",치과,2023-04-04
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzExIyQxIyQ3IyQ3OSQyNjE4MzIjNjEjJDEjJDQjJDgz,365헬리오한의원,한의원,서울특별시,송파구,"서울특별시 송파구 송파대로 345, 1A동 4층 4009호 (가락동, 헬리오시티)",한방,2019-03-08
JDQ4MTYyMiM4MSMkMiMkNCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz,365호계내과의원,의원,울산광역시,북구,울산광역시 북구 호계로 272 (호계동),내과,2014-12-16
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxNzAyIzUxIyQxIyQxIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,365화목약국,약국,광주광역시,동구,광주광역시 동구 독립로264번길 2 (금남로5가),해당사항없음,2024-03-07
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxMzUxIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjODEjJDEjJDYjJDgz,365화이팅한의원,한의원,경기도,용인시 기흥구,"경기도 용인시 기흥구 기흥역로 63, 3층 (구갈동, 힐스테이트 기흥)",한방,2018-11-28
JDQ4MTg4MSM1MSMkMSMkNCMkMTMkNDgxMTkxIzMxIyQxIyQzIyQxMyQzNjEyMjIjNDEjJDEjJDgjJDgz,365황금손한의원,한의원,서울특별시,관악구,"서울특별시 관악구 난곡로 305, 대영빌딩 3층 (신림동)",한방,2022-09-16
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ1IyQxMyQzNjE4MzIjNTEjJDEjJDIjJDgz,365회기역약국,약국,서울특별시,동대문구,"서울특별시 동대문구 회기로 193, 1층 (휘경동)",해당사항없음,2024-04-11
JDU4MTI3MSM1MSMkMSMkMCMkMTMkNDgxOTYxIzExIyQxIyQzIyQwMyQzNjEwMDIjNTEjJDEjJDIjJDgz,365효 한의원,한의원,경기도,성남시 중원구,"경기도 성남시 중원구 광명로 4, 4층 402,403호 (성남동, 아트팰리스)",한방,2021-05-11
JDQ4MTAxMiM1MSMkMSMkMCMkNzIkMzgxMTkxIzIxIyQxIyQxIyQwMyQzNjE0ODEjNzEjJDEjJDgjJDgz,365효플란트치과의원,치과의원,부산광역시,사하구,"부산광역시 사하구 낙동대로 466, 4층 (하단동)",치과,2024-05-24
JDQ4MTg4MSM1MSMkMiMkOCMkMDAkMzgxMTkxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNTEjJDEjJDIjJDgz,365휘경사랑의원,의원,서울특별시,동대문구,"서울특별시 동대문구 망우로 77, 2층 (휘경동)",일반의,2025-04-14
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzExIyQxIyQ3IyQ3OSQzNjE4MzIjNDEjJDEjJDgjJDgz,365힐링의원,의원,서울특별시,강동구,"서울특별시 강동구 천호대로 1087, 2층 201호 (천호동, 진넥스빌Ⅲ)",일반의,2017-06-08
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,365힐링의원,의원,경기도,수원시 영통구,"경기도 수원시 영통구 영통로 151, 2층 (망포동)",일반의,2012-11-07
JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQxMyQzNjEwMDIjNDEjJDEjJDQjJDgz,365힐링의원,의원,경기도,용인시 기흥구,"경기도 용인시 기흥구 죽전로 49, 씨티프라자 301호 (보정동)",일반의,2019-10-29
JDQ4MTYyMiM2MSMkMSMkMiMkMDMkNDgxMzUxIzUxIyQyIyQ1IyQwMCQzNjE4MzIjODEjJDEjJDIjJDgz,365힘찬약국,약국,세종특별자치시,세종특별자치시,"세종특별자치시 세종로 1229, 스타플레이스 1층 107호 (고운동)",해당사항없음,2025-08-19
JDU4MTI3MSM1MSMkMSMkNCMkMTMkMzgxNzAyIzExIyQxIyQzIyQ4MiQzNjEyMjIjODEjJDEjJDYjJDgz,365힘찬한의원,한의원,경기도,성남시 중원구,"경기도 성남시 중원구 산성대로 354-1, 3,4층 (중앙동)",한방,2018-10-29
JDQ4MTYyMiM1MSMkMSMkMCMkMTMkNDgxNzAyIzUxIyQxIyQxIyQ5OSQyNjEyMjIjNTEjJDEjJDYjJDgz,3대경희한의원,한의원,경기도,파주시,"경기도 파주시 새꽃로 27, 301호 (금촌동, 금촌크리닉)",한방,2011-04-19
JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ5IyQ3MiQyNjE4MzIjNjEjJDEjJDgjJDgz,3대정이비인후과의원,의원,경기도,성남시 분당구,"경기도 성남시 분당구 야탑로 95, 2층 (야탑동, 세신옴니코아)",이비인후과,2004-03-08
JDQ4MTAxMiM1MSMkMSMkMCMkMDMkNDgxMzUxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNzEjJDEjJDgjJDgz,3층 봄날약국,약국,부산광역시,동래구,"부산광역시 동래구 중앙대로 1523, SK HUB SKY B3-09호 (온천동)",해당사항없음,2024-10-18
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzIxIyQxIyQ5IyQ4OSQzNjE0ODEjNjEjJDEjJDAjJDgz,3층 조은약국,약국,인천광역시,서구,인천광역시 서구 청라한내로72번길 23 (청라동),해당사항없음,2021-02-24
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNTEjJDEjJDIjJDgz,3층365약국,약국,경기도,고양시 일산동구,"경기도 고양시 일산동구 중앙로1261번길 55, 효산캐슬 3층 306호 (장항동)",해당사항없음,2021-08-30
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzIxIyQxIyQ5IyQ5MiQyNjEyMjIjNTEjJDEjJDYjJDgz,3층건약국,약국,서울특별시,서초구,"서울특별시 서초구 사임당로 143, 3층 301호 (서초동)",해당사항없음,2024-05-27
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzMxIyQxIyQzIyQ5MiQzNjE4MzIjNDEjJDEjJDgjJDgz,3층메디칼약국,약국,서울특별시,송파구,"서울특별시 송파구 양재대로 1222, 올림픽프라자 23-1,23호 (방이동)",해당사항없음,2014-04-18
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzUxIyQxIyQ1IyQ3MiQzNjEyMjIjNjEjJDEjJDgjJDgz,3층메디칼약국,약국,경기도,성남시 분당구,"경기도 성남시 분당구 서현로 192, 304호 (서현동, 야베스벨리)",해당사항없음,2006-04-03
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNDEjJDEjJDgjJDgz,3층메이플약국,약국,서울특별시,서초구,"서울특별시 서초구 잠원로4길 50, 3층 2-321호 (잠원동)",해당사항없음,2025-09-04
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ4OSQyNjE4MzIjNjEjJDEjJDAjJDgz,3층바른약국,약국,서울특별시,강남구,"서울특별시 강남구 삼성로 14, 3층 311-1호 (개포동, 개포자이 프레지던스)",해당사항없음,2024-07-05
JDU4MTI3MSM1MSMkMSMkMCMkMDMkMzgxMTkxIzIxIyQyIyQ1IyQwMCQ0NjEwMDIjNzEjJDEjJDgjJDgz,3층사랑약국,약국,경기도,고양시 덕양구,"경기도 고양시 덕양구 무원로 63, 308호 (행신동, 무원마을10단지서광상가)",해당사항없음,2013-03-21
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkNTgxMzUxIzMxIyQxIyQzIyQ3MiQzNjEyMjIjNDEjJDEjJDQjJDgz,3층생기약국,약국,인천광역시,연수구,"인천광역시 연수구 인천타워대로 323, 송도 센트로드 상가동 3층 디307호 (송도동)",해당사항없음,2024-09-11
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQ4OSQyNjEyMjIjNjEjJDEjJDgjJDgz,3층신동아약국,약국,경기도,시흥시,"경기도 시흥시 정왕대로 230, 3층 306호 (정왕동)",해당사항없음,2012-09-28
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjNjEjJDEjJDQjJDgz,3층약국,약국,경기도,고양시 일산서구,"경기도 고양시 일산서구 킨텍스로 240, 304(일부)호 (대화동, 킨텍스 꿈에그린)",해당사항없음,2020-05-20
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxOTYxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,3층엔약국,약국,서울특별시,성동구,"서울특별시 성동구 동호로 102, 두산아파트 상가동 3층 302호 (금호동3가)",해당사항없음,2024-04-08
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNDEjJDEjJDgjJDgz,3층엠코약국,약국,서울특별시,중랑구,"서울특별시 중랑구 망우로 353, C동 309호 (상봉동, 현대엠코이노시티)",해당사항없음,2014-01-07
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxOTYxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNTEjJDEjJDIjJDgz,3층온누리약국,약국,서울특별시,마포구,"서울특별시 마포구 월드컵북로 230, 305호 (중동, 현대상가)",해당사항없음,2014-06-09
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMTkxIzIxIyQyIyQ5IyQwMCQ0NjEwMDIjNjEjJDEjJDQjJDgz,3층온누리약국,약국,경기도,부천시 소사구,"경기도 부천시 소사구 경인로 190, 3층 303-2호 (심곡본동, 부천라비앙로제)",해당사항없음,2022-05-25
JDQ4MTYyMiM3MSMkMSMkMCMkMDMkMzgxMTkxIzExIyQxIyQzIyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz,3층우리약국,약국,광주광역시,남구,"광주광역시 남구 대남대로 219, 3층 304호 (주월동, 주월동 홀리어스 오피스텔)",해당사항없음,2021-03-08
JDQ4MTYyMiM1MSMkMSMkMCMkMDMkMzgxNzAyIzMxIyQxIyQzIyQ3OSQzNjEyMjIjNjEjJDEjJDgjJDgz,3층종로약국,약국,경기도,고양시 덕양구,"경기도 고양시 덕양구 은빛로 45, 화정꽃무리조합프라자 306-1호 (화정동)",해당사항없음,2025-10-28
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzUxIyQxIyQxIyQxMyQzNjEwMDIjNTEjJDEjJDIjJDgz,3층중앙약국,약국,서울특별시,강남구,"서울특별시 강남구 논현로28길 43, 3층 (도곡동)",해당사항없음,2023-02-23
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxOTYxIzUxIyQxIyQxIyQ2MiQzNjE0ODEjNDEjJDEjJDgjJDgz,3층큰별약국,약국,경기도,안산시 상록구,"경기도 안산시 상록구 화랑로 513, 스타프라자 317호 (성포동)",해당사항없음,2022-02-08
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxNzAyIzIxIyQxIyQxIyQ4OSQyNjE0ODEjNjEjJDEjJDQjJDgz,3층파란문약국,약국,서울특별시,용산구,"서울특별시 용산구 한강대로 69, 3층 305-1호 (한강로2가, 용산푸르지오써밋)",해당사항없음,2023-05-22
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkMzgxOTYxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,3층하나약국,약국,서울특별시,송파구,"서울특별시 송파구 올림픽로35길 112 (신천동, 장미B상가 315호)",해당사항없음,2005-11-22
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjE0ODEjNjEjJDEjJDQjJDgz,3층한사랑약국,약국,서울특별시,서초구,"서울특별시 서초구 반포대로 291, 3층 307호 (반포동)",해당사항없음,2023-10-11
JDU4MTI3MSM1MSMkMSMkMCMkMDMkNDgxMzUxIzQxIyQxIyQ3IyQxMyQzNjE4MzIjNDEjJDEjJDgjJDgz,3층행복약국,약국,경기도,성남시 분당구,"경기도 성남시 분당구 양현로94번길 19, 새남서울조합상가 3층 301호 (이매동)",해당사항없음,2018-05-14
JDQ4MTYyMiM2MSMkMSMkMiMkMTMkNDgxMzUxIzQxIyQyIyQ3IyQwMCQzNjEyMjIjNDEjJDEjJDgjJDgz,3쾌경희한의원,한의원,충청남도,홍성군,충청남도 홍성군 홍성읍 아문길29번길 85,한방,2009-04-24
JDQ4MTg4MSM1MSMkMSMkMCMkMDMkMzgxMzUxIzUxIyQxIyQxIyQ5MiQyNjEyMjIjNDEjJDEjJDgjJDgz,4.19약국,약국,서울특별시,강북구,"서울특별시 강북구 삼양로 497, 씨엘빌딩 1층 102호 (수유동)",해당사항없음,2023-08-25
JDQ4MTg4MSM1MSMkMSMkNCMkMDMkNDgxMTkxIzUxIyQxIyQ1IyQxMyQyNjEyMjIjODEjJDEjJDYjJDgz,41약국,약국,서울특별시,양천구,"서울특별시 양천구 목동동로 293, 현대41타워 1층 36호, 37호 (목동)",해당사항없음,2020-03-02
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQwMyQyNjEwMDIjNzEjJDEjJDgjJDgz,41연세빛정신건강의학과의원,의원,서울특별시,양천구,"서울특별시 양천구 목동동로 293, 현대41타워 403호 (목동)",정신건강의학과,2021-06-02
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQxMyQyNjEwMDIjODEjJDEjJDYjJDgz,41타워 마디튼튼의원,의원,서울특별시,양천구,"서울특별시 양천구 목동동로 293, 현대41타워 406,407호 (목동)",일반의,2019-05-20
JDQ4MTg4MSM1MSMkMiMkNCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ3MiQzNjEwMDIjNTEjJDEjJDIjJDgz,41타워안과의원,의원,서울특별시,양천구,"서울특별시 양천구 목동동로 293, 현대41타워 504,505호 (목동)",안과,2014-06-16
JDQ4MTYyMiM1MSMkMSMkMCMkNzIkNTgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNjEjJDEjJDAjJDgz,42좋은치과의원,치과의원,경기도,수원시 장안구,"경기도 수원시 장안구 조원로 86, 2층 (조원동)",치과,2019-03-06
JDQ4MTYyMiM4MSMkMSMkMCMkMDMkNDgxMzUxIzMxIyQxIyQzIyQ3MiQzNjEwMDIjNDEjJDEjJDgjJDgz,4공단 약국,약국,경상북도,구미시,"경상북도 구미시 옥계북로 36, 메디칼타워 (옥계동)",해당사항없음,2018-11-09
